Entidad,Num_Ent,Municipio,Num_Mun,lat,lon
Oaxaca,20,San Juan Yaeé,222,17.429087,-96.283846
Oaxaca,20,San Juan Yatzona,223,17.402424,-96.169244
Oaxaca,20,San Juan Yucuita,224,17.512253,-97.270358
Oaxaca,20,San Lorenzo,225,16.394262,-97.874836
Oaxaca,20,San Lorenzo Albarradas,226,16.907226,-96.259648
Oaxaca,20,San Lorenzo Cacaotepec,227,17.129359,-96.801996
Oaxaca,20,San Lorenzo Cuaunecuiltitla,228,18.206453,-96.913057
Oaxaca,20,San Lorenzo Texmelúcan,229,16.585491,-97.198974
Oaxaca,20,San Lorenzo Victoria,230,17.668356,-98.120274
Oaxaca,20,San Lucas Camotlán,231,16.943163,-95.713144
Oaxaca,20,San Lucas Ojitlán,232,18.057503,-96.397763
Oaxaca,20,San Lucas Quiaviní,233,16.894802,-96.468094
Oaxaca,20,San Lucas Zoquiápam,234,18.13616,-96.906429
Oaxaca,20,San Luis Amatlán,235,16.389424,-96.497174
Oaxaca,20,San Marcial Ozolotepec,236,16.089257,-96.405892
Oaxaca,20,San Marcos Arteaga,237,17.719603,-97.861138
Oaxaca,20,San Martín de los Cansecos,238,16.656476,-96.729005
Oaxaca,20,San Martín Huamelúlpam,239,17.397404,-97.602352
Oaxaca,20,San Martín Itunyoso,240,17.229019,-97.881477
Oaxaca,20,San Martín Lachilá,241,16.610864,-96.849372
Oaxaca,20,San Martín Peras,242,17.360511,-98.238444
Oaxaca,20,San Martín Tilcajete,243,16.858948,-96.695571
Oaxaca,20,San Martín Toxpalan,244,18.100724,-97.059027
Oaxaca,20,San Martín Zacatepec,245,17.807946,-98.060864
Oaxaca,20,San Mateo Cajonos,246,17.161776,-96.208976
Oaxaca,20,Capulálpam de Méndez,247,17.306421,-96.44598
Oaxaca,20,San Mateo del Mar,248,16.2097,-94.981892
Oaxaca,20,San Mateo Yoloxochitlán,249,18.143675,-96.868415
Oaxaca,20,San Mateo Etlatongo,250,17.414836,-97.27174
Oaxaca,20,San Mateo Nejápam,251,17.655588,-98.416994
Oaxaca,20,San Mateo Peñasco,252,17.150794,-97.533645
Oaxaca,20,San Mateo Piñas,253,15.999508,-96.335189
Oaxaca,20,San Mateo Río Hondo,254,16.14423,-96.448448
Oaxaca,20,San Mateo Sindihui,255,17.004233,-97.351233
Oaxaca,20,San Mateo Tlapiltepec,256,17.810589,-97.431183
Oaxaca,20,San Melchor Betaza,257,17.252396,-96.154355
Oaxaca,20,San Miguel Achiutla,258,17.306252,-97.489374
Oaxaca,20,San Miguel Ahuehuetitlán,259,17.671348,-98.320853
Oaxaca,20,San Miguel Aloápam,260,17.412913,-96.691465
Oaxaca,20,San Miguel Amatitlán,261,17.891389,-98.025568
Oaxaca,20,San Miguel Amatlán,262,17.275525,-96.47175
Oaxaca,20,San Miguel Coatlán,263,16.196313,-96.694114
Oaxaca,20,San Miguel Chicahua,264,17.636943,-97.194883
Oaxaca,20,San Miguel Chimalapa,265,16.714464,-94.747883
Oaxaca,20,San Miguel del Puerto,266,15.921633,-96.174852
Oaxaca,20,San Miguel del Río,267,17.321658,-96.569221
Oaxaca,20,San Miguel Ejutla,268,16.580386,-96.739276
Oaxaca,20,San Miguel el Grande,269,17.046741,-97.622169
Oaxaca,20,San Miguel Huautla,270,17.745821,-97.137519
Oaxaca,20,San Miguel Mixtepec,271,16.778101,-96.957324
Oaxaca,20,San Miguel Panixtlahuaca,272,16.260031,-97.379643
Oaxaca,20,San Miguel Peras,273,16.937923,-97.009967
Oaxaca,20,San Miguel Piedras,274,16.999683,-97.2327
Oaxaca,20,San Miguel Quetzaltepec,275,16.975487,-95.76168
Oaxaca,20,San Miguel Santa Flor,276,17.921083,-96.799301
Oaxaca,20,Villa Sola de Vega,277,16.514758,-96.978014
Oaxaca,20,San Miguel Soyaltepec,278,18.240372,-96.403581
Oaxaca,20,San Miguel Suchixtepec,279,16.094004,-96.466409
Oaxaca,20,Villa Talea de Castro,280,17.360003,-96.249921
Oaxaca,20,San Miguel Tecomatlán,281,17.394044,-97.267991
Oaxaca,20,San Miguel Tenango,282,16.267321,-95.592522
Oaxaca,20,San Miguel Tequixtepec,283,17.802861,-97.341655
Oaxaca,20,San Miguel Tilquiápam,284,16.781942,-96.581556
Oaxaca,20,San Miguel Tlacamama,285,16.416729,-98.063217
Oaxaca,20,San Miguel Tlacotepec,286,17.453624,-98.007239
Oaxaca,20,San Miguel Tulancingo,287,17.75124,-97.441511
Oaxaca,20,San Miguel Yotao,288,17.370464,-96.337235
Oaxaca,20,San Nicolás,289,16.415956,-96.740824
Oaxaca,20,San Nicolás Hidalgo,290,17.782919,-98.142583
Oaxaca,20,San Pablo Coatlán,291,16.223978,-96.782999
Oaxaca,20,San Pablo Cuatro Venados,292,16.982708,-96.89111
Oaxaca,20,San Pablo Etla,293,17.145506,-96.76449
Oaxaca,20,San Pablo Huitzo,294,17.277367,-96.884496
Oaxaca,20,San Pablo Huixtepec,295,16.826736,-96.781005
Oaxaca,20,San Pablo Macuiltianguis,296,17.534291,-96.553561
Oaxaca,20,San Pablo Tijaltepec,297,17.017658,-97.499963
Oaxaca,20,San Pablo Villa de Mitla,298,16.92186,-96.362155
Oaxaca,20,San Pablo Yaganiza,299,17.146083,-96.229575
Oaxaca,20,San Pedro Amuzgos,300,16.653904,-98.089927
Oaxaca,20,San Pedro Apóstol,301,16.735146,-96.726033
Oaxaca,20,San Pedro Atoyac,302,16.489084,-97.986977
Oaxaca,20,San Pedro Cajonos,303,17.168671,-96.260639
Oaxaca,20,San Pedro Coxcaltepec Cántaros,304,17.498849,-97.135813
Oaxaca,20,San Pedro Comitancillo,305,16.490304,-95.159878
Oaxaca,20,San Pedro el Alto,306,16.033616,-96.473723
Oaxaca,20,San Pedro Huamelula,307,16.029032,-95.668856
Oaxaca,20,San Pedro Huilotepec,308,16.243657,-95.152934
Oaxaca,20,San Pedro Ixcatlán,309,18.14566,-96.510622
Oaxaca,20,San Pedro Ixtlahuaca,310,17.063276,-96.820094
Oaxaca,20,San Pedro Jaltepetongo,311,17.68785,-97.03494
Oaxaca,20,San Pedro Jicayán,312,16.452186,-98.015199
Oaxaca,20,San Pedro Jocotipac,313,17.76856,-97.080196
Oaxaca,20,San Pedro Juchatengo,314,16.340952,-97.087321
Oaxaca,20,San Pedro Mártir,315,16.744489,-96.712218
Oaxaca,20,San Pedro Mártir Quiechapa,316,16.415227,-96.247539
Oaxaca,20,San Pedro Mártir Yucuxaco,317,17.432628,-97.610076
Oaxaca,20,San Pedro Mixtepec,318,15.982644,-97.083832
Oaxaca,20,San Pedro Mixtepec,319,16.271822,-96.28272
Oaxaca,20,San Pedro Molinos,320,17.104639,-97.541124
Oaxaca,20,San Pedro Nopala,321,17.806294,-97.541307
Oaxaca,20,San Pedro Ocopetatillo,322,18.184936,-96.913153
Oaxaca,20,San Pedro Ocotepec,323,16.955419,-95.846751
Oaxaca,20,San Pedro Pochutla,324,15.746341,-96.46523
Oaxaca,20,San Pedro Quiatoni,325,16.7832,-96.031551
Oaxaca,20,San Pedro Sochiápam,326,17.825141,-96.6644
Oaxaca,20,San Pedro Tapanatepec,327,16.367249,-94.193848
Oaxaca,20,San Pedro Taviche,328,16.637849,-96.537598
Oaxaca,20,San Pedro Teozacoalco,329,17.017126,-97.286098
Oaxaca,20,San Pedro Teutila,330,17.977028,-96.705671
Oaxaca,20,San Pedro Tidaá,331,17.340764,-97.377273
Oaxaca,20,San Pedro Topiltepec,332,17.437201,-97.343712
Oaxaca,20,San Pedro Totolápam,333,16.666444,-96.301907
Oaxaca,20,Villa de Tututepec,334,16.129895,-97.608541
Oaxaca,20,San Pedro Yaneri,335,17.419356,-96.354571
Oaxaca,20,San Pedro Yólox,336,17.588436,-96.551576
Oaxaca,20,San Pedro y San Pablo Ayutla,337,17.027151,-96.077082
Oaxaca,20,Villa de Etla,338,17.207528,-96.800579
Oaxaca,20,San Pedro y San Pablo Teposcolula,339,17.51207,-97.488189
Oaxaca,20,San Pedro y San Pablo Tequixtepec,340,18.060656,-97.717846
Oaxaca,20,San Pedro Yucunama,341,17.561004,-97.482591
Oaxaca,20,San Raymundo Jalpan,342,16.970396,-96.755498
Oaxaca,20,San Sebastián Abasolo,343,16.994675,-96.588859
Oaxaca,20,San Sebastián Coatlán,344,16.201259,-96.827539
Oaxaca,20,San Sebastián Ixcapa,345,16.543667,-98.144487
Oaxaca,20,San Sebastián Nicananduta,346,17.517897,-97.683268
Oaxaca,20,San Sebastián Río Hondo,347,16.182831,-96.464061
Oaxaca,20,San Sebastián Tecomaxtlahuaca,348,17.345856,-98.031174
Oaxaca,20,San Sebastián Teitipac,349,16.951425,-96.614019
Oaxaca,20,San Sebastián Tutla,350,17.058476,-96.67212
Oaxaca,20,San Simón Almolongas,351,16.407408,-96.719672
Oaxaca,20,San Simón Zahuatlán,352,17.828853,-98.004528
Oaxaca,20,Santa Ana,353,16.340638,-96.71761
Oaxaca,20,Santa Ana Ateixtlahuaca,354,18.210578,-96.906383
Oaxaca,20,Santa Ana Cuauhtémoc,355,17.983841,-96.794698
Oaxaca,20,Santa Ana del Valle,356,16.994827,-96.471675
Oaxaca,20,Santa Ana Tavela,357,16.65465,-95.911568
Oaxaca,20,Santa Ana Tlapacoyan,358,16.744003,-96.837084
Oaxaca,20,Santa Ana Yareni,359,17.397788,-96.610779
Oaxaca,20,Santa Ana Zegache,360,16.837875,-96.725939
Oaxaca,20,Santa Catalina Quierí,361,16.322201,-96.265858
Oaxaca,20,Santa Catarina Cuixtla,362,16.304396,-96.644744
Oaxaca,20,Santa Catarina Ixtepeji,363,17.265549,-96.561699
Oaxaca,20,Santa Catarina Juquila,364,16.237009,-97.292473
Oaxaca,20,Santa Catarina Lachatao,365,17.268448,-96.472934
Oaxaca,20,Santa Catarina Loxicha,366,16.069504,-96.754866
Oaxaca,20,Santa Catarina Mechoacán,367,16.334434,-97.836026
Oaxaca,20,Santa Catarina Minas,368,16.77919,-96.615456
Oaxaca,20,Santa Catarina Quiané,369,16.880306,-96.740748
Oaxaca,20,Santa Catarina Tayata,370,17.347805,-97.558379
Oaxaca,20,Santa Catarina Ticuá,371,17.071236,-97.534859
Oaxaca,20,Santa Catarina Yosonotú,372,17.02055,-97.662128
Oaxaca,20,Santa Catarina Zapoquila,373,18.064558,-97.601655
Oaxaca,20,Santa Cruz Acatepec,374,18.163762,-96.875319
Oaxaca,20,Santa Cruz Amilpas,375,17.0587,-96.684017
Oaxaca,20,Santa Cruz de Bravo,376,17.581374,-98.223989
Oaxaca,20,Santa Cruz Itundujia,377,16.87493,-97.660551
Oaxaca,20,Santa Cruz Mixtepec,378,16.792443,-96.882407
Oaxaca,20,Santa Cruz Nundaco,379,17.174139,-97.723187
Oaxaca,20,Santa Cruz Papalutla,380,16.959489,-96.584911
Oaxaca,20,Santa Cruz Tacache de Mina,381,17.827661,-98.150788
Oaxaca,20,Santa Cruz Tacahua,382,16.918901,-97.492166
Oaxaca,20,Santa Cruz Tayata,383,17.357769,-97.568595
Oaxaca,20,Santa Cruz Xitla,384,16.322437,-96.673129
Oaxaca,20,Santa Cruz Xoxocotlán,385,17.027281,-96.734358
Oaxaca,20,Santa Cruz Zenzontepec,386,16.535131,-97.495079
Oaxaca,20,Santa Gertrudis,387,16.786595,-96.797211
Oaxaca,20,Santa Inés del Monte,388,16.925767,-96.861687
Oaxaca,20,Santa Inés Yatzeche,389,16.808673,-96.756324
Oaxaca,20,Santa Lucía del Camino,390,17.064118,-96.694677
Oaxaca,20,Santa Lucía Miahuatlán,391,16.186473,-96.618211
Oaxaca,20,Santa Lucía Monteverde,392,16.971291,-97.666303
Oaxaca,20,Santa Lucía Ocotlán,393,16.74219,-96.680396
Oaxaca,20,Santa María Alotepec,394,17.092096,-95.854572
Oaxaca,20,Santa María Apazco,395,17.634583,-97.100387
Oaxaca,20,Santa María la Asunción,396,18.108224,-96.819365
Oaxaca,20,Heroica Ciudad de Tlaxiaco,397,17.26747,-97.680492
Oaxaca,20,Ayoquezco de Aldama,398,16.685666,-96.843114
Oaxaca,20,Santa María Atzompa,399,17.102866,-96.779261
Oaxaca,20,Santa María Camotlán,400,17.899561,-97.69338
Oaxaca,20,Santa María Colotepec,401,15.897792,-96.938589
Oaxaca,20,Santa María Cortijo,402,16.450803,-98.285716
Oaxaca,20,Santa María Coyotepec,403,16.967161,-96.706736
Oaxaca,20,Santa María Chachoápam,404,17.525156,-97.283505
Oaxaca,20,Villa de Chilapa de Díaz,405,17.588329,-97.631912
Oaxaca,20,Santa María Chilchotla,406,18.23424,-96.830541
Oaxaca,20,Santa María Chimalapa,407,16.90992,-94.683022
Oaxaca,20,Santa María del Rosario,408,17.351761,-97.59382
Oaxaca,20,Santa María del Tule,409,17.046702,-96.636592
Oaxaca,20,Santa María Ecatepec,410,16.284183,-95.88113
Oaxaca,20,Santa María Guelacé,411,17.000877,-96.60283
Oaxaca,20,Santa María Guienagati,412,16.737983,-95.354486
Oaxaca,20,Santa María Huatulco,413,15.836111,-96.322093
Oaxaca,20,Santa María Huazolotitlán,414,16.302222,-97.912861
Oaxaca,20,Santa María Ipalapa,415,16.636219,-98.033824
Oaxaca,20,Santa María Ixcatlán,416,17.851593,-97.190482
Oaxaca,20,Santa María Jacatepec,417,17.860133,-96.211324
Oaxaca,20,Santa María Jalapa del Marqués,418,16.440065,-95.443378
Oaxaca,20,Santa María Jaltianguis,419,17.365613,-96.528271
Oaxaca,20,Santa María Lachixío,420,16.727756,-97.019211
Oaxaca,20,Santa María Mixtequilla,421,16.373708,-95.260473
Oaxaca,20,Santa María Nativitas,422,17.661494,-97.334787
Oaxaca,20,Santa María Nduayaco,423,17.411509,-97.496337
Oaxaca,20,Santa María Ozolotepec,424,16.130841,-96.370067
Oaxaca,20,Santa María Pápalo,425,17.78416,-96.797356
Oaxaca,20,Santa María Peñoles,426,17.078915,-97.002446
Oaxaca,20,Santa María Petapa,427,16.822429,-95.120039
Oaxaca,20,Santa María Quiegolani,428,16.277213,-96.052003
Oaxaca,20,Santa María Sola,429,16.566749,-97.013114
Oaxaca,20,Santa María Tataltepec,430,17.142459,-97.395116
Oaxaca,20,Santa María Tecomavaca,431,17.956257,-97.024437
Oaxaca,20,Santa María Temaxcalapa,432,17.381099,-96.162478
Oaxaca,20,Santa María Temaxcaltepec,433,16.163109,-97.194655
Oaxaca,20,Santa María Teopoxco,434,18.166659,-96.955139
Oaxaca,20,Santa María Tepantlali,435,16.997513,-96.01012
Oaxaca,20,Santa María Texcatitlán,436,17.712905,-97.066689
Oaxaca,20,Santa María Tlahuitoltepec,437,17.097537,-96.063252
Oaxaca,20,Santa María Tlalixtac,438,17.951677,-96.738075
Oaxaca,20,Santa María Tonameca,439,15.747139,-96.545365
Oaxaca,20,Santa María Totolapilla,440,16.603228,-95.625455
Oaxaca,20,Santa María Xadani,441,16.360301,-95.01985
Oaxaca,20,Santa María Yalina,442,17.240471,-96.262781
Oaxaca,20,Santa María Yavesía,443,17.234215,-96.429516
Oaxaca,20,Santa María Yolotepec,444,16.876805,-97.505328
Oaxaca,20,Santa María Yosoyúa,445,17.120186,-97.514792
Oaxaca,20,Santa María Yucuhiti,446,17.018193,-97.769509
Oaxaca,20,Santa María Zacatepec,447,16.763894,-97.989878
Oaxaca,20,Santa María Zaniza,448,16.655098,-97.338544
Oaxaca,20,Santa María Zoquitlán,449,16.55836,-96.352871
Oaxaca,20,Santiago Amoltepec,450,16.640906,-97.494803
Oaxaca,20,Santiago Apoala,451,17.648603,-97.136945
Oaxaca,20,Santiago Apóstol,452,16.804263,-96.722414
Oaxaca,20,Santiago Astata,453,15.987631,-95.675866
Oaxaca,20,Santiago Atitlán,454,17.103973,-95.945797
Oaxaca,20,Santiago Ayuquililla,455,17.935106,-97.958262
Oaxaca,20,Santiago Cacaloxtepec,456,17.720238,-97.740486
Oaxaca,20,Santiago Camotlán,457,17.446267,-96.184656
Oaxaca,20,Santiago Comaltepec,458,17.564126,-96.547813
Oaxaca,20,Santiago Chazumba,459,18.188768,-97.68054
Oaxaca,20,Santiago Choápam,460,17.360612,-95.922623
Oaxaca,20,Santiago del Río,461,17.455975,-98.08854
Oaxaca,20,Santiago Huajolotitlán,462,17.82665,-97.731767
Oaxaca,20,Santiago Huauclilla,463,17.450841,-97.071527
Oaxaca,20,Santiago Ihuitlán Plumas,464,17.848474,-97.429743
Oaxaca,20,Santiago Ixcuintepec,465,16.934806,-95.623106
Oaxaca,20,Santiago Ixtayutla,466,16.565006,-97.651969
Oaxaca,20,Santiago Jamiltepec,467,16.279458,-97.819682
Oaxaca,20,Santiago Jocotepec,468,17.53568,-95.944416
Oaxaca,20,Santiago Juxtlahuaca,469,17.33529,-98.012449
Oaxaca,20,Santiago Lachiguiri,470,16.686459,-95.532658
Oaxaca,20,Santiago Lalopa,471,17.417959,-96.248592
Oaxaca,20,Santiago Laollaga,472,16.584887,-95.204579
Oaxaca,20,Santiago Laxopa,473,17.219758,-96.313396
Oaxaca,20,Santiago Llano Grande,474,16.489426,-98.289669
Oaxaca,20,Santiago Matatlán,475,16.866099,-96.383423
Oaxaca,20,Santiago Miltepec,476,17.984733,-97.689289
Oaxaca,20,Santiago Minas,477,16.426183,-97.228153
Oaxaca,20,Santiago Nacaltepec,478,17.505474,-96.916496
Oaxaca,20,Santiago Nejapilla,479,17.420284,-97.372616
Oaxaca,20,Santiago Nundiche,480,17.331792,-97.673498
Oaxaca,20,Santiago Nuyoó,481,17.015173,-97.766539
Oaxaca,20,Santiago Pinotepa Nacional,482,16.339009,-98.050348
Oaxaca,20,Santiago Suchilquitongo,483,17.247126,-96.873686
Oaxaca,20,Santiago Tamazola,484,17.669309,-98.2208
Oaxaca,20,Santiago Tapextla,485,16.34097,-98.447474
Oaxaca,20,Villa Tejúpam de la Unión,486,17.667088,-97.473521
Oaxaca,20,Santiago Tenango,487,17.324921,-97.004104
Oaxaca,20,Santiago Tepetlapa,488,17.782596,-97.401536
Oaxaca,20,Santiago Tetepec,489,16.322271,-97.748254
Oaxaca,20,Santiago Texcalcingo,490,18.208196,-96.968769
Oaxaca,20,Santiago Textitlán,491,16.692724,-97.26032
Oaxaca,20,Santiago Tilantongo,492,17.283077,-97.339804
Oaxaca,20,Santiago Tillo,493,17.460285,-97.319723
Oaxaca,20,Santiago Tlazoyaltepec,494,17.026902,-96.995495
Oaxaca,20,Santiago Xanica,495,16.009469,-96.224926
Oaxaca,20,Santiago Xiacuí,496,17.29312,-96.431628
Oaxaca,20,Santiago Yaitepec,497,16.225571,-97.26936
Oaxaca,20,Santiago Yaveo,498,17.335828,-95.700692
Oaxaca,20,Santiago Yolomécatl,499,17.470933,-97.56975
Oaxaca,20,Santiago Yosondúa,500,16.873377,-97.576609
Oaxaca,20,Santiago Yucuyachi,501,17.608201,-98.196405
Oaxaca,20,Santiago Zacatepec,502,17.159395,-95.914962
Oaxaca,20,Santiago Zoochila,503,17.220566,-96.242139
Oaxaca,20,Nuevo Zoquiápam,504,17.291322,-96.619984
Oaxaca,20,Santo Domingo Ingenio,505,16.588492,-94.76863
Oaxaca,20,Santo Domingo Albarradas,506,17.068044,-96.200094
Oaxaca,20,Santo Domingo Armenta,507,16.332972,-98.378152
Oaxaca,20,Santo Domingo Chihuitán,508,16.591886,-95.162369
Oaxaca,20,Santo Domingo de Morelos,509,15.833004,-96.668076
Oaxaca,20,Santo Domingo Ixcatlán,510,16.913927,-97.531934
Oaxaca,20,Santo Domingo Nuxaá,511,17.221897,-97.12071
Oaxaca,20,Santo Domingo Ozolotepec,512,16.150868,-96.310399
Oaxaca,20,Santo Domingo Petapa,513,16.820669,-95.140423
Oaxaca,20,Santo Domingo Roayaga,514,17.337631,-96.114573
Oaxaca,20,Santo Domingo Tehuantepec,515,16.332058,-95.232049
Oaxaca,20,Santo Domingo Teojomulco,516,16.589403,-97.226188
Oaxaca,20,Santo Domingo Tepuxtepec,517,16.956887,-96.055406
Oaxaca,20,Santo Domingo Tlatayápam,518,17.407468,-97.347023
Oaxaca,20,Santo Domingo Tomaltepec,519,17.06042,-96.624358
Oaxaca,20,Santo Domingo Tonalá,520,17.674612,-97.963932
Oaxaca,20,Santo Domingo Tonaltepec,521,17.610857,-97.360082
Oaxaca,20,Santo Domingo Xagacía,522,17.155543,-96.267961
Oaxaca,20,Santo Domingo Yanhuitlán,523,17.528043,-97.342309
Oaxaca,20,Santo Domingo Yodohino,524,17.616886,-97.683022
Oaxaca,20,Santo Domingo Zanatepec,525,16.482804,-94.353903
Oaxaca,20,Santos Reyes Nopala,526,16.106764,-97.144447
Oaxaca,20,Santos Reyes Pápalo,527,17.804657,-96.860878
Oaxaca,20,Santos Reyes Tepejillo,528,17.437756,-97.938323
Oaxaca,20,Santos Reyes Yucuná,529,17.777741,-98.004527
Oaxaca,20,Santo Tomás Jalieza,530,16.844378,-96.671033
Oaxaca,20,Santo Tomás Mazaltepec,531,17.173527,-96.871533
Oaxaca,20,Santo Tomás Ocotepec,532,17.145254,-97.762301
Oaxaca,20,Santo Tomás Tamazulapan,533,16.272034,-96.585829
Oaxaca,20,San Vicente Coatlán,534,16.386886,-96.844954
Oaxaca,20,San Vicente Lachixío,535,16.704343,-97.019529
Oaxaca,20,San Vicente Nuñú,536,17.456761,-97.442284
Oaxaca,20,Silacayoápam,537,17.501447,-98.142585
Oaxaca,20,Sitio de Xitlapehua,538,16.351036,-96.532603
Oaxaca,20,Soledad Etla,539,17.171684,-96.820757
Oaxaca,20,Villa de Tamazulápam del Progreso,540,17.673063,-97.572848
Oaxaca,20,Tanetze de Zaragoza,541,17.376733,-96.302236
Oaxaca,20,Taniche,542,16.566964,-96.753581
Oaxaca,20,Tataltepec de Valdés,543,16.306406,-97.546069
Oaxaca,20,Teococuilco de Marcos Pérez,544,17.351989,-96.614944
Oaxaca,20,Teotitlán de Flores Magón,545,18.132334,-97.070704
Oaxaca,20,Teotitlán del Valle,546,17.029579,-96.518949
Oaxaca,20,Teotongo,547,17.726323,-97.536713
Oaxaca,20,Tepelmeme Villa de Morelos,548,17.874806,-97.362198
Oaxaca,20,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",549,17.654466,-97.808338
Oaxaca,20,San Jerónimo Tlacochahuaya,550,17.008867,-96.581074
Oaxaca,20,Tlacolula de Matamoros,551,16.955624,-96.479215
Oaxaca,20,Tlacotepec Plumas,552,17.850777,-97.432829
Oaxaca,20,Tlalixtac de Cabrera,553,17.074484,-96.648417
Oaxaca,20,Totontepec Villa de Morelos,554,17.258634,-96.027355
Oaxaca,20,Trinidad Zaachila,555,16.921227,-96.765343
Oaxaca,20,La Trinidad Vista Hermosa,556,17.77263,-97.505751
Oaxaca,20,Unión Hidalgo,557,16.472824,-94.828939
Oaxaca,20,Valerio Trujano,558,17.771714,-96.980221
Oaxaca,20,San Juan Bautista Valle Nacional,559,17.774953,-96.304045
Oaxaca,20,Villa Díaz Ordaz,560,16.998548,-96.432537
Oaxaca,20,Yaxe,561,16.725127,-96.472479
Oaxaca,20,Magdalena Yodocono de Porfirio Díaz,562,17.385094,-97.354976
Oaxaca,20,Yogana,563,16.461214,-96.788554
Oaxaca,20,Yutanduchi de Guerrero,564,17.039455,-97.297499
Oaxaca,20,Villa de Zaachila,565,16.950718,-96.750588
Oaxaca,20,San Mateo Yucutindoo,566,16.87637,-97.238878
Oaxaca,20,Zapotitlán Lagunas,567,17.755476,-98.389575
Oaxaca,20,Zapotitlán Palmas,568,17.889863,-97.818148
Oaxaca,20,Santa Inés de Zaragoza,569,17.228501,-97.159224
Oaxaca,20,Zimatlán de Álvarez,570,16.866686,-96.785633
Puebla,21,Acajete,1,19.10494,-97.952715
Puebla,21,Acateno,2,20.129905,-97.210404
Puebla,21,Acatlán,3,18.202301,-98.048606
Puebla,21,Acatzingo,4,18.979455,-97.78546
Puebla,21,Acteopan,5,18.76502,-98.715291
Puebla,21,Ahuacatlán,6,20.005466,-97.860699
Puebla,21,Ahuatlán,7,18.573011,-98.25523
Puebla,21,Ahuazotepec,8,20.046047,-98.162348
Puebla,21,Ahuehuetitla,9,18.210768,-98.221355
Puebla,21,Ajalpan,10,18.377537,-97.258304
Puebla,21,Albino Zertuche,11,18.017277,-98.540159
Puebla,21,Aljojuca,12,19.100406,-97.531335
Puebla,21,Altepexi,13,18.366767,-97.29918
Puebla,21,Amixtlán,14,20.049437,-97.798917
Puebla,21,Amozoc,15,19.044613,-98.044917
Puebla,21,Aquixtla,16,19.796689,-97.93664
Puebla,21,Atempan,17,19.8399,-97.459279
Puebla,21,Atexcal,18,18.398351,-97.736817
Puebla,21,Atlixco,19,18.908848,-98.434168
Puebla,21,Atoyatempan,20,18.822567,-97.91375
Puebla,21,Atzala,21,18.54482,-98.554276
Puebla,21,Atzitzihuacán,22,18.823712,-98.582642
Puebla,21,Atzitzintla,23,18.897382,-97.327388
Puebla,21,Axutla,24,18.188554,-98.389403
Puebla,21,Ayotoxco de Guerrero,25,20.097159,-97.410524
Puebla,21,Calpan,26,19.107938,-98.459239
Puebla,21,Caltepec,27,18.182308,-97.479371
Puebla,21,Camocuautla,28,20.038488,-97.757727
Puebla,21,Caxhuacan,29,20.063958,-97.606617
Puebla,21,Coatepec,30,20.062145,-97.732266
Puebla,21,Coatzingo,31,18.615143,-98.174216
Puebla,21,Cohetzala,32,18.20642,-98.805889
Puebla,21,Cohuecan,33,18.783205,-98.720489
Puebla,21,Coronango,34,19.131102,-98.308074
Puebla,21,Coxcatlán,35,18.266533,-97.147113
Puebla,21,Coyomeapan,36,18.283748,-96.9925
Puebla,21,Coyotepec,37,18.404416,-97.83078
Puebla,21,Cuapiaxtla de Madero,38,18.916873,-97.825298
Puebla,21,Cuautempan,39,19.912638,-97.796241
Puebla,21,Cuautinchán,40,18.955714,-98.015976
Puebla,21,Cuautlancingo,41,19.089347,-98.27331
Puebla,21,Cuayuca de Andrade,42,18.486665,-98.183864
Puebla,21,Cuetzalan del Progreso,43,20.01852,-97.520771
Puebla,21,Cuyoaco,44,19.605338,-97.621851
Puebla,21,Chalchicomula de Sesma,45,18.98826,-97.448496
Puebla,21,Chapulco,46,18.620488,-97.411167
Puebla,21,Chiautla,47,18.299651,-98.602781
Puebla,21,Chiautzingo,48,19.202914,-98.468259
Puebla,21,Chiconcuautla,49,20.094768,-97.939626
Puebla,21,Chichiquila,50,19.200258,-97.06771
Puebla,21,Chietla,51,18.519365,-98.578353
Puebla,21,Chigmecatitlán,52,18.645566,-98.075621
Puebla,21,Chignahuapan,53,19.838223,-98.030975
Puebla,21,Chignautla,54,19.813912,-97.38959
Puebla,21,Chila,55,17.970016,-97.86166
Puebla,21,Chila de la Sal,56,18.1091,-98.484322
Puebla,21,Honey,57,20.239214,-98.212138
Puebla,21,Chilchotla,58,19.255202,-97.183893
Puebla,21,Chinantla,59,18.200502,-98.263164
Puebla,21,Domingo Arenas,60,19.142029,-98.457509
Puebla,21,Eloxochitlán,61,18.498947,-96.954837
Puebla,21,Epatlán,62,18.641787,-98.370789
Puebla,21,Esperanza,63,18.858357,-97.375126
Puebla,21,Francisco Z. Mena,64,20.733694,-97.852138
Puebla,21,General Felipe Ángeles,65,18.993408,-97.708794
Puebla,21,Guadalupe,66,18.091467,-98.120421
Puebla,21,Guadalupe Victoria,67,19.289786,-97.342696
Puebla,21,Hermenegildo Galeana,68,20.121734,-97.744621
Puebla,21,Huaquechula,69,18.770708,-98.541532
Puebla,21,Huatlatlauca,70,18.678774,-98.050772
Puebla,21,Huauchinango,71,20.174698,-98.05134
Puebla,21,Huehuetla,72,20.104138,-97.6249
Puebla,21,Huehuetlán el Chico,73,18.373167,-98.687948
Puebla,21,Huejotzingo,74,19.158994,-98.408131
